,TITLE,IMAGE_URL,product_type_code,PRODUCT_FOCUS,set,id
6116, 쁘띠삭 뉴미니 캐비어 블랙 은장 15번대,http://res.faikerz.com/Files/TextWatch/204/2021/1107/042c0994ccf14b069048c61c615bb30a.jpg,2.0,5.0,train,042c0994ccf14b069048c61c615bb30a
6117, COCO핸들 스몰 화이트 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/d416138654634f5e95a84955c0623722.jpg,2.0,6.0,train,d416138654634f5e95a84955c0623722
6118, 클래식 미듐 플랩백 캐비어 브라운 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/30b1406ac6e246d8906400cf70ba4442.jpg,2.0,5.0,train,30b1406ac6e246d8906400cf70ba4442
6119, 보이백 미듐 캐비어 화이트 금장 27번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/aaa28913a5524bfdb377007006195d15.jpg,2.0,2.0,train,aaa28913a5524bfdb377007006195d15
6120, 가브리엘 호보백 스몰 네이비 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/06ffc9c8a42d4354a2381693135be749.jpg,2.0,3.0,train,06ffc9c8a42d4354a2381693135be749
6121, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/b01c680cd7114ef288feed0d2d92beb2.jpg,2.0,3.0,train,b01c680cd7114ef288feed0d2d92beb2
6122,클래식 플랩 백팩 스몰 미듐 퀼팅 램스킨 브 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/084572bd689b46098fce116520a8acab.jpg,2.0,5.0,train,084572bd689b46098fce116520a8acab
6123,클래식 미니 뉴미니 초코 램스킨 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1107/09793f7e72b7458caad23018132ee597.jpg,2.0,5.0,train,09793f7e72b7458caad23018132ee597
6124, COCO핸들 캐비어 쉐브론 리자드 미니 스몰 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/f6d816070ce74e688245fc3730d2b90f.jpg,2.0,6.0,train,f6d816070ce74e688245fc3730d2b90f
6125, 가브리엘 백팩 미듐 네이비 올 블루 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1e9790e1215e4b0aae3e6509ea1a8a6d.jpg,2.0,3.0,train,1e9790e1215e4b0aae3e6509ea1a8a6d
6126, 19백 탑핸들 플랩백 블랙 램스킨 스몰 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1107/ce706c0cf8044b2ab438d8a0232e0315.jpg,2.0,7.0,train,ce706c0cf8044b2ab438d8a0232e0315
6127, 가브리엘 백팩 스몰 레드 오렌지 27번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/cb9206c0d7aa4397b3c8ce0a08a17899.jpg,2.0,3.0,train,cb9206c0d7aa4397b3c8ce0a08a17899
6128, 가브리엘 호보백 스몰 화이트 29번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/021f3474b4d340c7b4eb7dbeb4081c62.jpg,2.0,3.0,train,021f3474b4d340c7b4eb7dbeb4081c62
6129, COCO핸들 스몰 올 블랙 쉐브론 캐비어 금장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/415a4548694e469db70b2170c42d88c2.jpg,2.0,6.0,train,415a4548694e469db70b2170c42d88c2
6130, 가브리엘 백팩 미듐 화이트 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/6952691d8c4c43ff9831de19da268ee8.jpg,2.0,3.0,train,6952691d8c4c43ff9831de19da268ee8
6131, 가브리엘 호보백 미듐 블랙 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/0a2ada9bece04cdba73a64066f2d7549.jpg,2.0,3.0,train,0a2ada9bece04cdba73a64066f2d7549
6132, 클래식 미듐 캐비어 터키 그린 블루 금장 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/91c7ec8aa3bf45f1983e654b3c8b9f99.jpg,2.0,5.0,train,91c7ec8aa3bf45f1983e654b3c8b9f99
6133, 19 미니 호보백 블랙 램스킨 AS1745 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/845bd62d550347e89306757e093addd8.jpg,2.0,7.0,train,845bd62d550347e89306757e093addd8
6134,클래식 플랩 백팩 미니 퀼팅 램스킨 A69 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1129f9a57fb14dd4a741e1f6d154970c.jpg,2.0,5.0,train,1129f9a57fb14dd4a741e1f6d154970c
6135, 2.55 빈티지 플랩백 리이슈 미니 쏘 페 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/659767ea99134e5da692ff4e821902b8.jpg,2.0,1.0,train,659767ea99134e5da692ff4e821902b8
6136,크루즈 보이 사첼백 뉴보이백 램스킨 옐로우 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/0732c9d2e1c14ff9a754fd797921088f.jpg,2.0,2.0,train,0732c9d2e1c14ff9a754fd797921088f
6137, 19백 스몰 미듐 블랙 29번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/067effd177e7458f8c95152ec47468d7.jpg,2.0,7.0,train,067effd177e7458f8c95152ec47468d7
6138, 보이백 미듐 램스킨 그레이 은장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/f58942cd36344c8dae921e8e9a99fc7f.jpg,2.0,2.0,train,f58942cd36344c8dae921e8e9a99fc7f
6139, 클래식 미듐 캐비어 올리브 그린 금장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/18124f823005457e8f6a233358b58794.jpg,2.0,5.0,train,18124f823005457e8f6a233358b58794
6140, 가브리엘 호보백 미듐 블랙 24번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/b4cd2e6e79f648f48c820b686c99f502.jpg,2.0,3.0,train,b4cd2e6e79f648f48c820b686c99f502
6141, 19백 플랩백 미듐 스몰 그린 as1161 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/a45c6873022146e9acc1b2b1cbafb870.jpg,2.0,7.0,train,a45c6873022146e9acc1b2b1cbafb870
6142, 보이백 스몰 탑핸들 체인 금장 베이지 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1107/2f09008918a341dfb8562fcea0f256c6.jpg,2.0,2.0,train,2f09008918a341dfb8562fcea0f256c6
6143, 가브리엘 백팩 스몰 그레이 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/04159d1c62354e63ae8db3059ec7752a.jpg,2.0,3.0,train,04159d1c62354e63ae8db3059ec7752a
6144, 19백 체인 스몰 화이트 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/f43a82a932ab4f46bba2c81ec8fefbc6.jpg,2.0,7.0,train,f43a82a932ab4f46bba2c81ec8fefbc6
6145, 가브리엘 호보백 스몰 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/d1cfd473a2514d2a9ae4134703f5946b.jpg,2.0,3.0,train,d1cfd473a2514d2a9ae4134703f5946b
6146, 가브리엘 호보백 스몰 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/b89a11b1f3254622b11d856707d241fd.jpg,2.0,3.0,train,b89a11b1f3254622b11d856707d241fd
6147, 가브리엘 호보백 미듐 베이지 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/0b407cdcf3a84031ba9062353fcb5732.jpg,2.0,3.0,train,0b407cdcf3a84031ba9062353fcb5732
6148, COCO핸들 탑핸들 플랩백 미듐 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1fbce454f0c144dd9a99f1c8db817001.jpg,2.0,6.0,train,1fbce454f0c144dd9a99f1c8db817001
6149,뉴미니 클래식 미니 플랩백 페이던트 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/32dd8af6235c4851b54717a8a040144c.jpg,2.0,5.0,train,32dd8af6235c4851b54717a8a040144c
6150, 트렌디 탑핸들 플랩백 로고 미니 스몰 블랙 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/4f62afdecb7447beb9fa336f32ad2099.jpg,2.0,8.0,train,4f62afdecb7447beb9fa336f32ad2099
6151, 클래식 미니 뉴미니 램스킨 레드 은장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1107/f29ba9d610974d7d9d55fca9fb4748d9.jpg,2.0,5.0,train,f29ba9d610974d7d9d55fca9fb4748d9
6152, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/96f4927107bd4bbe8f5a2fcfa4db872b.jpg,2.0,3.0,train,96f4927107bd4bbe8f5a2fcfa4db872b
6153, 쁘띠삭 뉴미니 램스킨 금장 블랙 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/9efb6b3fdf8041b0b1ce1f29f7115389.jpg,2.0,5.0,train,9efb6b3fdf8041b0b1ce1f29f7115389
6154, 19백 플랩백 미듐 네이비 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1cab9b9457c0401283d14e47bce72a38.jpg,2.0,7.0,train,1cab9b9457c0401283d14e47bce72a38
6155, 클래식 미니 플랩백 뉴미니 램스킨 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/ad9a80cd4501413994a423c02aa2c9f8.jpg,2.0,5.0,train,ad9a80cd4501413994a423c02aa2c9f8
6156,크루즈 쿠바 클래식 미듐 뱃지 데님린 A01 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/f63d491e7e2c40609735c1715d3d4100.jpg,2.0,5.0,train,f63d491e7e2c40609735c1715d3d4100
6157, 쁘띠삭 뉴미니 골드볼 램스킨 금장 블랙 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/bf85252c36734be09aa4c92e79eebe7b.jpg,2.0,5.0,train,bf85252c36734be09aa4c92e79eebe7b
6158, 쁘띠삭 뉴미니 클래식 미니 금장 램스킨 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1107/6cb7c951746444d1923892e2f3c60372.jpg,2.0,5.0,train,6cb7c951746444d1923892e2f3c60372
6159, 쁘띠삭 뉴미니 램스킨 금장 그린 A69900 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1107/e601f9f317404667ad54ef7efdcfcfb1.jpg,2.0,5.0,train,e601f9f317404667ad54ef7efdcfcfb1
6160, 클래식 미듐 캐비어 라이트 블루 은장 26번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/dedbf8f6b9dc451e9e922900ad6eef80.jpg,2.0,5.0,train,dedbf8f6b9dc451e9e922900ad6eef80
6161, 클래식 미니 뉴미니 탑핸들 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/2a9a9d67b0d547cdae9bb16b4f4ce83e.jpg,2.0,5.0,train,2a9a9d67b0d547cdae9bb16b4f4ce83e
6162, 19백 플랩백 미듐 데님 블루 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/e2e8ffc07b57462498afc982f096f9ef.jpg,2.0,7.0,train,e2e8ffc07b57462498afc982f096f9ef
6163, 쁘띠삭 뉴미니 캐비어 블랙 은장 16번대,http://res.faikerz.com/Files/TextWatch/204/2021/1107/1b4a61d7a8cf4cd19da2c7ed61a59b1a.jpg,2.0,5.0,train,1b4a61d7a8cf4cd19da2c7ed61a59b1a
6164, 보이백 스몰 캐비어 그린 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1106/932d3666e59d40fdacdf7f78fd8574cd.jpg,2.0,2.0,train,932d3666e59d40fdacdf7f78fd8574cd
6165, 뉴미니 플랩백 탑핸들 램스킨 그레이 은장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1107/85be7baf935a473aa968d026c8e81644.jpg,2.0,5.0,train,85be7baf935a473aa968d026c8e81644
6166, 가브리엘 호보백 스몰 올 화이트 아이보리 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1106/d8cfa12396b348ae80f66529d5156b37.jpg,2.0,3.0,train,d8cfa12396b348ae80f66529d5156b37
6167, 쁘띠삭 클래식 미니 뉴미니 캐비어 은장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1107/e2fbbe185e4745b681df2e76d5eacaed.jpg,2.0,5.0,train,e2fbbe185e4745b681df2e76d5eacaed
6168, 클래식 플랩백 점보 라지 캐비어 화이트 아이,http://res.faikerz.com/Files/TextWatch/204/2021/1106/a45c5fa9195042a0a62b5de0c525744f.jpg,2.0,5.0,train,a45c5fa9195042a0a62b5de0c525744f
6169, 클래식 미니 뉴미니 캐비어 네이비루 은장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/d1646839870e4017aa29a5aee726d66c.jpg,2.0,5.0,train,d1646839870e4017aa29a5aee726d66c
6170, 클래식 미니 뉴미니 램스킨 펄 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1103/5b9b942b0a484c1ea0b20c32ed51c69a.jpg,2.0,5.0,train,5b9b942b0a484c1ea0b20c32ed51c69a
6171, 쁘띠삭 뉴미니 캐비어 금장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/d823b6389d4644299eaf1db70c3ab616.jpg,2.0,5.0,train,d823b6389d4644299eaf1db70c3ab616
6172, 가브리엘 호보백 스몰 블랙 25번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/75b95a909cdf45b5a8d7f6bcfd4e804f.jpg,2.0,3.0,train,75b95a909cdf45b5a8d7f6bcfd4e804f
6173, 가브리엘 백팩 스몰 베이지 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1102/8fc77e872eaf42db8ea0c49f86d90e04.jpg,2.0,3.0,train,8fc77e872eaf42db8ea0c49f86d90e04
6174, 로고 골드 크리스탈 진주 체인 실버 팔찌 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1103/76f7613da0694ac9b17c2d5d7c93b231.jpg,4.0,,train,76f7613da0694ac9b17c2d5d7c93b231
6175, 2.55 빈티지 플랩백 미니 웨이스트백 벨 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/35469de1c0c042d7826f4e385fc56064.jpg,2.0,1.0,train,35469de1c0c042d7826f4e385fc56064
6176, 가브리엘 백팩 스몰 네이비 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1102/bcb916b21831459d8d68d49b0324d9db.jpg,2.0,3.0,train,bcb916b21831459d8d68d49b0324d9db
6177, 가브리엘 호보백 스몰 베이지,http://res.faikerz.com/Files/TextWatch/204/2021/1103/66628465053544f6aa530c06306ee4d4.jpg,2.0,3.0,train,66628465053544f6aa530c06306ee4d4
6178, 19백 플랩백 라지 트위드 민트 그린 as1161 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/1a961810354c4a2da33b6a2f236ea8ba.jpg,2.0,7.0,train,1a961810354c4a2da33b6a2f236ea8ba
6179, 가브리엘 호보백 라지 화이트 24번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/03a579ee9b454712b52ec69d2bab1125.jpg,2.0,3.0,train,03a579ee9b454712b52ec69d2bab1125
6180, 쁘띠삭 뉴미니 램스킨 금장 블랙 A69900 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1103/0966b3f800514b60b2e0098a8dca006a.jpg,2.0,5.0,train,0966b3f800514b60b2e0098a8dca006a
6181, 쁘띠삭 뉴미니 램스킨 쉐브론 그린 금장 24,http://res.faikerz.com/Files/TextWatch/204/2021/1103/b9799379dcdc44f78b3e05a2296ce39a.jpg,2.0,5.0,train,b9799379dcdc44f78b3e05a2296ce39a
6182, 뉴미니 클래식 미니 퍼플 트위드 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/d2f3855b300e42f08da907ca7f691d44.jpg,2.0,5.0,train,d2f3855b300e42f08da907ca7f691d44
6183, 가브리엘 호보백 스몰 베이지 28번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/867c4ba1d59d443991a2c9c8c7de0bf7.jpg,2.0,3.0,train,867c4ba1d59d443991a2c9c8c7de0bf7
6184, 클래식 미니 뉴미니 탑핸들 캐비어 베이지 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1103/8f4986a7b1204e2ea45cd0a4eeb8f79e.jpg,2.0,5.0,train,8f4986a7b1204e2ea45cd0a4eeb8f79e
6185, 가브리엘 백팩 스몰 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1102/a51bc9c56e3e4a868b23f6d939450382.jpg,2.0,3.0,train,a51bc9c56e3e4a868b23f6d939450382
6186, 클래식 빈티지 2.55 스몰 미듐 레인보 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e7deeea8f53e4505bde44008c3d14be9.jpg,2.0,1.0,train,e7deeea8f53e4505bde44008c3d14be9
6187, 클래식 빈티지 2.55 스몰 미듐 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/65ec9348daf145c29323338474c4a096.jpg,2.0,1.0,train,65ec9348daf145c29323338474c4a096
6188, 가브리엘 백팩 미듐 블랙 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1102/c835b8ee43e0481b9341a6d66d868102.jpg,2.0,3.0,train,c835b8ee43e0481b9341a6d66d868102
6189, 클래식 빈티지 2.55 미니 스몰 레인보 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/b1de034405514df88f6707d30064ebd7.jpg,2.0,1.0,train,b1de034405514df88f6707d30064ebd7
6190, COCO핸들 탑핸들 미니 스몰 버건디 캐비어,http://res.faikerz.com/Files/TextWatch/204/2021/1103/ff72370e46144e0e94a4aaf21bb5a08a.jpg,2.0,6.0,train,ff72370e46144e0e94a4aaf21bb5a08a
6191, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/22525166b5c54cfbad8cedd8af5046ac.jpg,2.0,3.0,train,22525166b5c54cfbad8cedd8af5046ac
6192, 가브리엘 백팩 스몰 골드 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1102/9b535feabf524451b50c9144d34edd31.jpg,2.0,3.0,train,9b535feabf524451b50c9144d34edd31
6193, 가브리엘 호보백 스몰 베이지 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e4f1618f24624e81ae5b2b792edb4303.jpg,2.0,3.0,train,e4f1618f24624e81ae5b2b792edb4303
6194,트렌디 COCO 베니티백 케이스백 라지일락 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/8f12a09fed7c42b7947995ff169a07fa.jpg,2.0,8.0,train,8f12a09fed7c42b7947995ff169a07fa
6195, 트렌디 COCO 스몰 램스킨 금장 23번대 A9223,http://res.faikerz.com/Files/TextWatch/204/2021/1103/1c1db6d0060f452a822551c53d9e2627.jpg,2.0,8.0,train,1c1db6d0060f452a822551c53d9e2627
6196, 가브리엘 호보백 라지 네이비 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/b265357f9bad47e2973a8088df3a1542.jpg,2.0,3.0,train,b265357f9bad47e2973a8088df3a1542
6197, 베니티백 트렌디 COCO 미니 블랙 램스킨 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/8e705faf6217416f8c248bc4b9fb41a6.jpg,2.0,8.0,train,8e705faf6217416f8c248bc4b9fb41a6
6198,트렌디 COCO 탑핸들 스몰 미듐 민트 쉐브론 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/4de671741342489fbdf645acdc625955.jpg,2.0,8.0,train,4de671741342489fbdf645acdc625955
6199, 가브리엘 백팩 스몰 페이던트 애나멜 올2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/ad06db6729a54473b900c5b4f976e5ed.jpg,2.0,3.0,train,ad06db6729a54473b900c5b4f976e5ed
6200, 가브리엘 호보백 미듐 네이비,http://res.faikerz.com/Files/TextWatch/204/2021/1103/bb427ee133c64492a735a9528143f19c.jpg,2.0,3.0,train,bb427ee133c64492a735a9528143f19c
6201, 가브리엘 호보백 스몰 화이트 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/1382523c53fe49a1a2a4fb6a6296100d.jpg,2.0,3.0,train,1382523c53fe49a1a2a4fb6a6296100d
6202, 보이백 미듐 블랙 금장 블랙 트위드 체인 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/ba2386214fb94942aab0b883318e749e.jpg,2.0,2.0,train,ba2386214fb94942aab0b883318e749e
6203, 라운드 미니백 탬버린백 19백 화이트 램스킨,http://res.faikerz.com/Files/TextWatch/204/2021/1103/1d337821500e462eb4483b0accd95f6f.jpg,2.0,7.0,train,1d337821500e462eb4483b0accd95f6f
6204, 가브리엘 호보백 스몰 블랙 스트랩 로고 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/f609436d450846eaaa007ac75891a09b.jpg,2.0,3.0,train,f609436d450846eaaa007ac75891a09b
6205, 클래식 미니 뉴미니 램스킨 레드 금장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/ad385f2d3d904b508410509de4480302.jpg,2.0,5.0,train,ad385f2d3d904b508410509de4480302
6206, 클래식 미니 뉴미니 램스킨 레드 은장 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/2ef8a9ef2faf423588aff7605517fee9.jpg,2.0,5.0,train,2ef8a9ef2faf423588aff7605517fee9
6207, 진주 롱 목걸이 로고 크리스탈 골드 2016,http://res.faikerz.com/Files/TextWatch/204/2021/1103/7be4ffce2c7d49c587222dcc12030ed3.jpg,4.0,,train,7be4ffce2c7d49c587222dcc12030ed3
6208,크루즈 보이 사첼백 뉴보이백 금장 카프 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/6e4edfaaa4ea406885e4342cf84fadff.jpg,2.0,2.0,train,6e4edfaaa4ea406885e4342cf84fadff
6209, 가브리엘 호보백 미듐 블랙 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/7cbbb36e3f8b4d0d96b36c0416f435d7.jpg,2.0,3.0,train,7cbbb36e3f8b4d0d96b36c0416f435d7
6210, 19백 스몰 베이지재 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1102/528d4f0cf34f4f999818b2d340677679.jpg,2.0,7.0,train,528d4f0cf34f4f999818b2d340677679
6211, 가브리엘 호보백 라지 베이지,http://res.faikerz.com/Files/TextWatch/204/2021/1103/cc6aca86beb34743bbcf2522a27806d4.jpg,2.0,3.0,train,cc6aca86beb34743bbcf2522a27806d4
6212, 가브리엘 호보백 미듐 화이트 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e1a8f1bc68fd412eaf89967e5ec2762b.jpg,2.0,3.0,train,e1a8f1bc68fd412eaf89967e5ec2762b
6213, 가브리엘 호보백 스몰 블루 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1103/df9930349f474f1c965213e3e12c4de9.jpg,2.0,3.0,train,df9930349f474f1c965213e3e12c4de9
6214, 가브리엘 호보백 미듐 베이지 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1103/3749193045a84125a29a9d9ec59a89b5.jpg,2.0,3.0,train,3749193045a84125a29a9d9ec59a89b5
6215, 가브리엘 백팩 스몰 블랙 27번대,http://res.faikerz.com/Files/TextWatch/204/2021/1103/4639df81ea314580947746634eeb9576.jpg,2.0,3.0,train,4639df81ea314580947746634eeb9576
6216, 클래식 미니 뉴미니 램스킨 블랙 금장 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/f142cac8834a4568a93fb454248f0966.jpg,2.0,5.0,train,f142cac8834a4568a93fb454248f0966
6217, 가브리엘 호보백 미듐 블랙,http://res.faikerz.com/Files/TextWatch/204/2021/1103/e13ca5729c8e47a4aec3c2d43031d25c.jpg,2.0,3.0,train,e13ca5729c8e47a4aec3c2d43031d25c
6218, woc 클래식 플랩백 미니 체인백 레드 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1103/7292912d86dc48cc9decf54149c7bc8f.jpg,2.0,5.0,train,7292912d86dc48cc9decf54149c7bc8f
6219, 쁘띠삭 뉴미니 퍼펙트 미니 캐비어 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1103/6f1b0eca2fbd4fbfbc6b57ce8cc4f21d.jpg,2.0,5.0,train,6f1b0eca2fbd4fbfbc6b57ce8cc4f21d
6220, 가브리엘 백팩 스몰 화이트 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1102/3b5483af2bdb4d5391db97de95841f2b.jpg,2.0,3.0,train,3b5483af2bdb4d5391db97de95841f2b
6221, 클래식 미니 뉴미니 램스킨 블랙 금장 뱃지 2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/945d1c2b48f54fa3b5a9eda5290a0f18.jpg,2.0,5.0,train,945d1c2b48f54fa3b5a9eda5290a0f18
6222, 가브리엘 호보백 뉴미듐 미듐 블랙2019,http://res.faikerz.com/Files/TextWatch/204/2021/1103/f4270254a1a94467a37b20d6696b828e.jpg,2.0,3.0,train,f4270254a1a94467a37b20d6696b828e
6223, COCO핸들 라지 캐비어 블랙 금장,http://res.faikerz.com/Files/TextWatch/204/2021/1106/ad435ed23e374d6eaf32ccdb2aa8cff1.jpg,2.0,6.0,train,ad435ed23e374d6eaf32ccdb2aa8cff1
6224, 보이백 스몰 카프스킨 은장 네이비 체인 20번,http://res.faikerz.com/Files/TextWatch/204/2021/1107/b91c7a104b694a229f2be9c64826f9b5.jpg,2.0,2.0,train,b91c7a104b694a229f2be9c64826f9b5
6225, 뉴미니 클래식 미니 페이던트 레드 은장 2017,http://res.faikerz.com/Files/TextWatch/204/2021/1106/943828208d224d81b1730e894a8124e4.jpg,2.0,5.0,train,943828208d224d81b1730e894a8124e4
6226, 19 미니 호보백 블랙 램스킨 AS1745 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/4d1cfea0d80f4bcabeedb24cf531620b.jpg,2.0,7.0,train,4d1cfea0d80f4bcabeedb24cf531620b
6227, 보이백 스몰 체인 탑핸들 실버 그레이 2016,http://res.faikerz.com/Files/TextWatch/204/2021/1106/3a187a85c4804413b92b3c438f50645b.jpg,2.0,2.0,train,3a187a85c4804413b92b3c438f50645b
6228, 클래식 플랩백 스몰 캐비어 쉐브론 금장 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/27a10a477039470da01db3116f7eda6c.jpg,2.0,5.0,train,27a10a477039470da01db3116f7eda6c
6229, 가브리엘 호보백 스몰 화이트﻿﻿ 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/4d09d00eae0e4375b2616a86902b696a.jpg,2.0,3.0,train,4d09d00eae0e4375b2616a86902b696a
6230, 클래식 플랩 백팩 스몰 미듐 퀼팅 램스킨 23,http://res.faikerz.com/Files/TextWatch/204/2021/1106/a30132d3a7d84c36b65ae0eba2d92629.jpg,2.0,5.0,train,a30132d3a7d84c36b65ae0eba2d92629
6231, 가브리엘 백팩 스몰 베이지 2018,http://res.faikerz.com/Files/TextWatch/204/2021/1106/88c6958e52af4abfa6f253693b06aad0.jpg,2.0,3.0,train,88c6958e52af4abfa6f253693b06aad0
6232, 트렌디 COCO 플랩백 블랙 금장 미니 체인백 2021,http://res.faikerz.com/Files/TextWatch/204/2021/1106/2192de31a38d44549454645aa219404f.jpg,2.0,8.0,train,2192de31a38d44549454645aa219404f
6233, 쁘띠삭 뉴미니 램스킨 은장 블랙 A69900 2020,http://res.faikerz.com/Files/TextWatch/204/2021/1107/c237157db67d47e893de26d186a8fb4b.jpg,2.0,5.0,train,c237157db67d47e893de26d186a8fb4b
6234,2.55 빈티지 리이슈 플랩백 미듐 은장 뱃지 럭키,http://res.faikerz.com/Files/TextWatch/204/2021/1107/7f576f9a0c504c7a998e296222d9fef8.jpg,2.0,1.0,train,7f576f9a0c504c7a998e296222d9fef8
6235, 클래식 점보 라지 캐비어 버건디 레드 은장 1,http://res.faikerz.com/Files/TextWatch/204/2021/1106/1da61dca2861488eb0592caf1ad89b02.jpg,2.0,5.0,train,1da61dca2861488eb0592caf1ad89b02
6236, 트렌디 COCO 탑핸들 스몰 램스킨 은장 29번대,http://res.faikerz.com/Files/TextWatch/204/2021/1106/d0acb6c9af85423f9dc6f4eb861166e9.jpg,2.0,8.0,train,d0acb6c9af85423f9dc6f4eb861166e9
