"TITLE","IMAGE_URL","product_type_code","PRODUCT_FOCUS"
"홍콩 명품 여성가방 트렌드 리얼가죽 스윗 퀼팅 체인백 30색 크로스백  블랙 큰사이즈 라지","http://res.faikerz.com/Files/TextWatch/204/2021/1106/8173c5a6c7ee4bafb4d3cd98e65762ad.jpg","2","NULL"
"희망직구 숄더백패션 리얼가죽 여성가방 트렌드 스타일리쉬 스윗 퀼팅 체인백 무스탕 양가죽 작은방 크로스  블랙","http://res.faikerz.com/Files/TextWatch/204/2021/1106/2e572fedf2014c24b0aa2171f6f873e8.jpg","2","NULL"
"크로스백 스윗 퀼팅 체인백 가방 여성 트렌드 동백꽃 립파우치 리얼가죽 롤  화이트","http://res.faikerz.com/Files/TextWatch/204/2021/1106/6779750d1a9247abb31a089d10ae3612.jpg","2","NULL"
"메이크 숄더백패션 리얼가죽 여성가방 트렌드 스타일리쉬 스윗 퀼팅 체인백 무스탕 양가죽 작은방 크로스  블랙","http://res.faikerz.com/Files/TextWatch/204/2021/1106/333b1591ba12458288258fa8202128b6.jpg","2","NULL"
" 가브리엘 호보백 스몰 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/282b9d860d51482f87c344f4cccbb27b.jpg","2","3"
" 가브리엘 백팩 스몰 28번대 재","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e6772fe154f749fd94f5fe7f3180bf4f.jpg","2","3"
" 클래식 미듐 플랩백 캐비어 화이트 금장 28번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/e801be7b0c8e4973ab0bb6653ab6fd22.jpg","2","5"
" 원형 탑핸들 체인백 뉴미니 플랩백 스몰 미","http://res.faikerz.com/Files/TextWatch/204/2021/1107/7932611ac5d2426a990715aa9fb2e2d6.jpg","2","5"
" 뉴미니 클래식 미니 램스킨 블랙 은장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/258f2092dc2647ee814c412658ab10d5.jpg","2","5"
" COCO핸들 탑핸들 플랩백 미듐 캐비어 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0c022e82d641437c83537e3a7910c3ae.jpg","2","6"
" 가브리엘 호보백 스몰 블랙 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/48d43148d44c4d2f910df6d4606850ad.jpg","2","3"
"크루즈 쿠바 클래식 미듐 뱃지 데님린 A01 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/ffb6e75f470c40feaceaaf9a8518276a.jpg","2","5"
" 클래식 미니 뉴미니 페이던트 레드 금장 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/dfd211efec1844e6870e9a74851507ae.jpg","2","5"
" 가브리엘 백팩 스몰 블랙 쉐브론 28번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/981910b9d7a341b9ac0937e0dd519e43.jpg","2","3"
" 가브리엘 호보백 스몰 베이지 27번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e824251db39e4445b9bd6af81226eaac.jpg","2","3"
"클래식 빈티지 2.55 스몰 미듐 메탈릭 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/eee7b707904e4f91b367acb92d7a5ff2.jpg","2","1"
" 가브리엘 호보백 스몰 스카이 블루","http://res.faikerz.com/Files/TextWatch/204/2021/1106/3990b25d6c504c17a30f8c29d45554cd.jpg","2","3"
" 뉴미니 쁘띠삭 램스킨 레드 다홍 금장 쉐브론","http://res.faikerz.com/Files/TextWatch/204/2021/1107/24a0991d384f4af4b0b3fc97ed7dfd60.jpg","2","5"
" 19백 WOC 지갑 블랙 금장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/8a436e3f8bf7421690a9809981c11b61.jpg","2","7"
"쁘띠삭 뉴미니 플랩백 미니 램스킨 옐로우 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/e5dd4e59ec18440ca0a6b45c263ffadd.jpg","2","5"
" 19백 플랩백 라지 트위드 블랙 as1161 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e6cea9c21d3b4fc4a9cf0ccfcedb7097.jpg","2","7"
" 가브리엘 호보백 쉐브론 올 스몰 블랙 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/24420ebd863342c1bbb450ff71e44006.jpg","2","3"
" 트렌디 COCO WOC 지갑 체인 램스킨 퍼 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/54978457a2884e2696466eab388e667e.jpg","2","8"
" 가브리엘 호보백 미듐 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/2b4436ced5e94634aca70176e7a64adb.jpg","2","3"
" 쁘띠삭 뉴미니 캐비어 블랙 금장 2015","http://res.faikerz.com/Files/TextWatch/204/2021/1106/3a2646e13a5c46fda5a506a7fb309991.jpg","2","5"
" 가브리엘 백팩 미듐 네이비 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/63a77dadc2de4bd3b459a16a29bcd0bb.jpg","2","3"
"클래식 플랩 백팩 스몰 미듐 퀼팅 램스킨 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/a34a1f09bbbd438584e4d767a154d944.jpg","2","5"
" COCO핸들 스몰 화이트 캐비어 금장 23번대 A","http://res.faikerz.com/Files/TextWatch/204/2021/1106/db06ce75a9f748b986503c17a3ce9934.jpg","2","6"
" 가브리엘 백팩 미듐 블랙 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/ef20a4e4e9074204a987aee50aec8148.jpg","2","3"
" 뉴미니 클래식 미니 램스킨 카프스킨 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/c32b3c339eed47c9948bb441c154a9d4.jpg","2","5"
" 클래식 미니 뉴미니 블랙 램스킨 은장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/953d9e05865742249f3fa3a5405c965e.jpg","2","5"
" 쁘띠삭 뉴미니 캐비어 블랙 은장","http://res.faikerz.com/Files/TextWatch/204/2021/1106/abe9aacb9ac34455898dba10fa29c56a.jpg","2","5"
" 클래식 미니 뉴미니 램스킨 레드 금장 27번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/8a8bec601ee84e12a7b138d2b143f9a0.jpg","2","5"
" 클래식 미듐 플랩백 캐비어 블랙 캐비어 은장","http://res.faikerz.com/Files/TextWatch/204/2021/1106/ce832e7e2ee54bf2916d95092046a70f.jpg","2","5"
" 보이백 미듐 램스킨 카프스킨 화이트 검 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/dbff5a9a9eab4a32b11d701469e42081.jpg","2","2"
"뉴미니 플랩백 미니 골드볼레이 램스킨 금장 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1107/9ee7227f6ef64c21b05d106580be0827.jpg","2","5"
" 클래식 미듐 트위드 블루 민트 화이트 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/1683ceb6f0ca436ead500cca64970020.jpg","2","5"
" 19백 플랩백 라지 트위드 블랙 as1161 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/24a5fc22dd57450f9d74d8b72407c59e.jpg","2","7"
"(HF)C H A N E L 클래식 WOC 캐비어 은장 AP0250 Y01588 C3906","http://res.faikerz.com/Files/TextWatch/204/2021/1106/36e69b129a854737a8e05d470776a7d5.jpg","2","5"
" 트렌디 COCO 플랩백 블랙 금장 미니 체인백 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e46acdc9834840d1b83ee1854680622e.jpg","2","8"
" 쁘띠삭 뉴미니 플랩백 미니 램스킨 옐로우 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/3b85921e1ae14d9493ac385c45e4c49b.jpg","2","5"
" 보이백 미듐 쉐브론 카프스킨 은장 블랙 트위드","http://res.faikerz.com/Files/TextWatch/204/2021/1106/dbbdefb537cd453cb79e75fdcabed282.jpg","2","2"
"(HF)C H A N E L 클래식 미디움 플랩백 램스킨 금장 A01112 Y012","http://res.faikerz.com/Files/TextWatch/204/2021/1106/6f123ebdebc8484b9d05ce04f5045ed8.jpg","2","5"
" COCO핸들 미듐 올 블랙 카프스킨 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/27b6552031494c839d1d593753e8d83a.jpg","2","6"
" 가브리엘 호보백 스몰 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/03fef0a7afc54e89b12b632e5b937af0.jpg","2","3"
" 가브리엘 백팩 미듐 레인보우 블루 27번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/c5403c67109a4b61a53051f79a65abba.jpg","2","3"
" 클래식 미니 뉴미니 캐비어 레드 은장 2015","http://res.faikerz.com/Files/TextWatch/204/2021/1106/051d3a4a49fb4324b33b68d15a8b32f4.jpg","2","5"
"(HF)C H A N E L 보이 반지갑 빈티지은장 A80734 B01489 94305","http://res.faikerz.com/Files/TextWatch/204/2021/1106/bc4a261d66144ac8955288a4bb76dec5.jpg","4","NULL"
" 가브리엘 호보백 라지 화이트","http://res.faikerz.com/Files/TextWatch/204/2021/1106/69208b622604444c9ea5a507a44138d1.jpg","2","3"
"(HF)C H A N E L 트렌디COCO WOC 랩스킨 금장 A80982 Y04059 9430","http://res.faikerz.com/Files/TextWatch/204/2021/1107/f081ff28bd374d4787360449f6c7ab92.jpg","2","8"
" 크루즈 보이 사첼백 뉴보이백 블랙 캐비어 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/8c49a7ef2047439e9717f9f06aca015c.jpg","2","2"
" 보이백 스몰 캐비어 쉐브론 실버 그레이 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/79dba886f0564ba69bfb558d7a64b07a.jpg","2","2"
" 2.55 빈티지 플랩백 미니 웨이스트백 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/2234aa31e72147e4be79ce5414354460.jpg","2","1"
" 보이백 미듐 레인보우 캐비어 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0004d05ab9b5456dac47a6b1ed3e39e9.jpg","2","2"
" 가브리엘 호보백 미듐 실버 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/1f58ada0d9824c0386522270639d7bb9.jpg","2","3"
" 클래식 엣지 플랩백 쉐브론 스몰 미듐 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/260a7410a72c43afa21e815c9032761a.jpg","2","5"
"JW컴퍼니 리얼가죽 여성가방 스윗 30색 퀼팅 체인백 미니백가방 트림피 트렌드  블랙","http://res.faikerz.com/Files/TextWatch/204/2021/1106/82c66215c32c4fee88737e79d331ba7c.jpg","2","NULL"
"엄지몰 리얼가죽 여성가방 트렌드 스타일리쉬 퀼팅 체인백 스윗 미니백  와인색","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0be3bdceb87d4a35b1ca94881e02efcf.jpg","2","NULL"
"명품 가방 여성 트렌드 스타일리쉬 스윗 퀼팅 리얼가죽 숄더 크로스 미니백  골드 체인 스틱","http://res.faikerz.com/Files/TextWatch/204/2021/1106/42440b7317184e728b9582d6de86565d.jpg","2","NULL"
"트렌드 리얼가죽 여성가방 스윗 퀼팅 체인백 10991046N2405703873","http://res.faikerz.com/Files/TextWatch/204/2021/1106/aea21049e15744fbac7fbf5c4b0dee1b.jpg","2","NULL"
"퀼트숄더백 셀콘 리얼가죽 트렌드 스윗 퀼팅 체인백 10421070N2564223483","http://res.faikerz.com/Files/TextWatch/204/2021/1106/3b0db1f8fdc8408ea70717e26a35ed51.jpg","2","NULL"
"노인네 트렌드 스타일리시 스윗 퀼팅백 체인백 리얼가죽 1031587N1904138663","http://res.faikerz.com/Files/TextWatch/204/2021/1106/d462a9ffd6bf436cbe4bc16edc84e881.jpg","2","NULL"
"트렌드 리얼가죽 주름가방 스윗 체인 퀼팅백 호보백 10845N2518874308","http://res.faikerz.com/Files/TextWatch/204/2021/1106/9ee6610ea6bb46a88dd20129060cd17b.jpg","2","NULL"
"(HF)C H A N E L 클래식 캐비어 반지갑 금장 AP0231 Y01864 C3906","http://res.faikerz.com/Files/TextWatch/204/2021/1107/eeb4035ae94548fda4afb8234bf726af.jpg","4","NULL"
" 가브리엘 호보백 라지 화이트 24번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/56d56f56bbc4446ebdac1985b3ff613b.jpg","2","3"
"(HF)C H A N E L 보이 캐비어 빈티지 은장 미디움 A67086 Y83338","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b1b7fa94d15e4d489fab1cd9495bdb4f.jpg","2","2"
" 가브리엘 백팩 스몰 블랙 레드 트위드","http://res.faikerz.com/Files/TextWatch/204/2021/1106/138abbdd65634602992151d2514d9217.jpg","2","3"
" 크루즈 보이 사첼백 뉴보이백 램스킨 레드 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/4bce5dad87a943078f14127ede2b087b.jpg","2","2"
" 쁘띠삭 클래식 미니 뉴미니 캐비어 은장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1107/072db6e7eaa2439ab106c59fc5156a48.jpg","2","5"
" 2.55 빈티지 플랩백 리이슈 벨벳 블루 금장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/d27c1b58546a41a18f8d75fe30e2a4c7.jpg","2","1"
" 클래식 빈티지 2.55 미듐 그라데이션 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/1c14572456ec4f919c43c81abaddf44a.jpg","2","1"
" 가브리엘 백팩 미듐 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b7a2d873252840b0a57dd64141269f8a.jpg","2","3"
" COCO핸들 스몰 버건디 캐비어 금장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/1490a08bad99492fb6ad5c6c158d5b8c.jpg","2","6"
" 쁘띠삭 뉴미니 램스킨 금장 블랙 쉐브론 21","http://res.faikerz.com/Files/TextWatch/204/2021/1107/f9b50d8f299a40c1bc444137c3eeb8a0.jpg","2","5"
" 보이백 미듐 레인보우 캐비어 은장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/821707b33d9b43fe9a2595ad842fc8ad.jpg","2","2"
" 가브리엘 백팩 스몰 네이비 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/94c4fb54067a4afb8abc8136dd47b85f.jpg","2","3"
" COCO핸들 탑핸들 플랩백 미듐 캐비어 브 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1106/f3bac12f79954250bb82832074796caa.jpg","2","6"
" 쁘띠삭 뉴미니 캐비어 블루 은장 21번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/ba83f210b10e47078becb869af3f6c7c.jpg","2","5"
" 클래식 미니 뉴미니 램스킨 은장 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/865a3477ceb04cb59850d523ec3a6918.jpg","2","5"
"(HF)C H A N E L 클래식 폰 카드 홀더 캐비어 금장 AP1652","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0fdda5de399d4ce2bca7d0b23bbb57ee.jpg","2","5"
"클래식 미니 뉴미니 캐비어 쉐브론 은장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1107/05707e76f0694df39b753f4c1d2f5d93.jpg","2","5"
" COCO핸들 탑핸들 라지 올 블랙 캐비어 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/86df474ca5d64d94ada34cd449999721.jpg","2","6"
" 클래식 플랩 백팩 스몰 미듐 퀼팅 램스킨 A9","http://res.faikerz.com/Files/TextWatch/204/2021/1106/733b9e7fc5284b1281083411358e7beb.jpg","2","5"
" 가브리엘 호보백 스몰 베이지 25번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/0c9a8502b217421aae38c97c3524c394.jpg","2","3"
" 가브리엘 호보백 미듐 트위드 네이비 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/60aa0f3739544b7eac878a527d0c74c4.jpg","2","3"
" 클래식 플랩백 미듐 퀼팅 램스킨 퍼플 보라 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/92ee0393f8b14128bf7c50932eda6c56.jpg","2","5"
"클래식 플랩 어반 백팩 스몰 퀼팅 램스킨 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/bfaad747fa444c8c815df29da7302d01.jpg","2","5"
" 플랩백 체인 투톤 금장 스몰 뉴미니 A 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1107/d44079683aad4e0db64b109a7d2dc3e7.jpg","2","5"
" 보이백 미듐 블랙 금장 블랙 트위드 체인 29","http://res.faikerz.com/Files/TextWatch/204/2021/1106/d0ef549eafaa4a6e8b71123999713b19.jpg","2","2"
" 보이백 스몰 코랄 금장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b099a2e2d390456faafd7adb6855e332.jpg","2","2"
" 가브리엘 백팩 스몰 화이트 쉐브론 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/fa3df65497334f4d9c92e020653f3140.jpg","2","3"
" 보이백 스몰 카프스킨 올리브 그린 금장 27번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/1b6a84152567475b86227bd292f2da6e.jpg","2","2"
"19백 플랩백 라지 트위드 네이비 as1161 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/8a83cf5674d243b2b1089fda8319c706.jpg","2","7"
" 가브리엘 백팩 스몰 트위드 블루 PVC 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/1af693d211c64155b36ace824a19d4cb.jpg","2","3"
" 쁘띠삭 뉴미니 램스킨 은장 그레이 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/fd7aa4a9d5014903b58792149e35ec1d.jpg","2","5"
"COCO핸들 탑핸들 플랩백 미듐 캐비어 옐로우","http://res.faikerz.com/Files/TextWatch/204/2021/1107/609a1a5f19114b57ad7678c7c7730dae.jpg","2","6"
" 클래식 미니 뉴미니 캐비어 네이비 은장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1107/0a3c395c64f64de59f69c00bf0aeec77.jpg","2","5"
"(HF)C H A N E L 클래식 클러치 라지 캐비어 은장 30번대 A82552","http://res.faikerz.com/Files/TextWatch/204/2021/1106/36899fa279c6487cacd16ce167fd004e.jpg","2","5"
" 보이백 미듐 블랙 금장 블랙 램스킨 트위드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/052dc025be9540a1b6c9b498a8216fcb.jpg","2","2"
" 가브리엘 백팩 스몰 골드 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e080acbe55b6477b9e6049a9b1980184.jpg","2","3"
" 클래식 미듐 플랩백 캐비어 그레이 금장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/a3f8afe8ece54a878ffeea8071df3ceb.jpg","2","5"
" 쁘띠삭 뉴미니 캐비어 은장 18번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/c370ae78551647e7a64e707aa4ac7849.jpg","2","5"
" 쁘띠삭 클래식 미니 뉴미니 캐비어 은장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1107/bf9211ec1e354ecd8c026f345661d023.jpg","2","5"
"(HF)C H A N E L 보이 폰 카드 홀더 캐비어 빈티지금장 AP1482","http://res.faikerz.com/Files/TextWatch/204/2021/1106/f946a2fea5e441e5be70a8ad6f05907e.jpg","2","2"
" 뉴미니 쁘띠삭 캐비어 은장 레드 18번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/39c1701e1ed140ab8381089565f398c7.jpg","2","5"
" 뉴미니 플랩백 램스킨 그레이 은장 29번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/a261b544dab04567baf5beb3ca037c7f.jpg","2","5"
" 보이백 스몰 램스킨 금장 23번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b6a09345377e4af7ba9704191e6563f7.jpg","2","2"
" COCO핸들 탑핸들 라지 올 블랙 캐비어 금장","http://res.faikerz.com/Files/TextWatch/204/2021/1106/6c25f322df0f4d9b949c04e40a7b9f59.jpg","2","6"
" 보이백 스몰 체인 탑핸들 카프스킨 베이지 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1107/d41fe31126e34b7aa4a0ba995aa2375b.jpg","2","2"
" 가브리엘 백팩 스몰 트위드","http://res.faikerz.com/Files/TextWatch/204/2021/1106/c1ee37a33e8c4c30a817854a4199d3dd.jpg","2","3"
"클래식 스몰 플랩백 캐비어린레이 은장 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/9a8aa094e316435aa6658ce2e78aa407.jpg","2","5"
"(HF)C H A N E L 클래식 스몰 플랩 지갑 블랙 캐비어 금장 AP0712","http://res.faikerz.com/Files/TextWatch/204/2021/1107/47e8a0aa237c4a698283bb54058eb0ff.jpg","2","5"
" 쁘띠삭 뉴미니 램스킨 은장 블랙 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/fd9cd0db07544fdba6f5071c36958c97.jpg","2","5"
" 쁘띠삭 뉴미니 램스킨 금장 블랙 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1106/795ef55501804122b558c5060dc28eb9.jpg","2","5"
" 라운드 핸들 미니백 탬버린백 19백 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/7043dfd7554447778e918833be067eed.jpg","2","7"
" 클래식 미니 뉴미니 블랙 램스킨 은장 28번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/ab9cb706c77d401f99fd75ac367a9824.jpg","2","5"
"(HF)C H A N E L 트렌디COCO 램스킨 금장 A92236 Y60767 94305","http://res.faikerz.com/Files/TextWatch/204/2021/1106/82d0c18e22b443d78408a1ea2c3e8cfb.jpg","2","8"
"(HF)C H A N E L 클래식 스몰 플랩백 캐비어 은장 A01113 Y01588","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b0b60e5c83944f8da8151920ecaca346.jpg","2","5"
"클래식 플랩 백팩 스몰 미니 퀼팅 램스킨 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/f25bede5591242fba973ce3187f7e08a.jpg","2","5"
" 보이백 스몰 캐비어 아이보리 베이지 금장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/a7f1707e10704ebfb44a9562d0adbc08.jpg","2","2"
" 가브리엘 백팩 스몰 그레이 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/cc00e4696e4745b397c61994cf663ca4.jpg","2","3"
" 가브리엘 호보백 미듐 올 화이트 24번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/092dcc0a1b024e69956a0bdeab4ba380.jpg","2","3"
" 19백 미니 호보백 블랙 램스킨 AS1745 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/581a5f965c364e7c89e547334334996a.jpg","2","7"
" 쁘띠삭 클래식 미니 뉴미니 캐비어 은장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1107/e2deb255493645789fa0b0eafaf7fbc4.jpg","2","5"
" 가브리엘 호보백 미듐 레드 27번대 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/a70861be65fc4631bfa3ece68e56368f.jpg","2","3"
" 클래식 플랩백 미듐 퀼팅 캐비어 레드 은장 2016","http://res.faikerz.com/Files/TextWatch/204/2021/1107/4af4240b8b584402a58a6ce99947042d.jpg","2","5"
" 가브리엘 백팩 스몰 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/2da89c1e31134ad8a417e2edac72eb23.jpg","2","3"
" 크루즈 보이 사첼백 뉴보이백 카프스킨 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/64d3327dfc354831a839e9bcc0f8181d.jpg","2","2"
" 19백 WOC 트위드 베이지 블랙 28번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/c7b1765a505d441faecb82a672acf070.jpg","2","7"
" 클래식 플랩백 점보 라지 코랄 캐비어 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e61be5aeb0134164b2e337c45f2250aa.jpg","2","5"
" 가브리엘 백팩 스몰 퍼 시어링 네이비 블랙 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e832f993ec4d4639ae57db06fc0951e1.jpg","2","3"
" 가브리엘 호보백 스몰 베이지 28번대","http://res.faikerz.com/Files/TextWatch/204/2021/1106/677190cd101c403287933ca9a79e941e.jpg","2","3"
" 쁘띠삭 뉴미니 램스킨 은장 그레이 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/20743e4d4d214c00990ef3130400e3c0.jpg","2","5"
" 가브리엘 백팩 스몰 블랙 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/b87ad83356fa4c44a820807a07b28432.jpg","2","3"
"클래식 플랩 백팩 스몰 미듐 퀼팅 금장 A91","http://res.faikerz.com/Files/TextWatch/204/2021/1106/3b7a2280f5d942c8be4049918165c5c4.jpg","2","5"
" COCO핸들 미니 브라운 카멜 캐비어 금장 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1106/8a32e1711d6e412ea758e11a4205cb0f.jpg","2","6"
" 쁘띠삭 뉴미니 캐비어 쏘 블랙 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e15f738b62074cf8929878729160dedc.jpg","2","5"
" 클래식 미니 뉴미니 캐비어 레드 은장 18번","http://res.faikerz.com/Files/TextWatch/204/2021/1106/acbf933824864d708b5adbe799177876.jpg","2","5"
" 쁘띠삭 뉴미니 램스킨 올 블랙 쏘블랙 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1107/d71517b0dd19470280a75ceccb584723.jpg","2","5"
" COCO핸들 스몰 미듐 올 블랙 쉐브론 카프스","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e6588064fa164c76a36fefbb360884df.jpg","2","6"
" 클래식 플랩백 미니 뉴미니 캐비어 은장 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1107/fceadb41c79a4d5a84e5a1a27ad12663.jpg","2","5"
" 가브리엘 백팩 스몰 그린 파이톤 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/6cf1806b0a3c4709bff5e9ee2e74748d.jpg","2","3"
" 트렌디 COCO 플랩백 블랙 금장 미니 체인백 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1107/c95bc003e30b4d2e92ed4969828cbe89.jpg","2","8"
" 보이백 스몰 화이트 진주 카프스킨 금장 2019","http://res.faikerz.com/Files/TextWatch/204/2021/1106/e0869089d4844a32b8ba3206d35ac166.jpg","2","2"
" 클래식 미니 뉴미니 램스킨 레드 금장 2016","http://res.faikerz.com/Files/TextWatch/204/2021/1106/432f0573461a4959a4e3a9869565856d.jpg","2","5"
" 보이백 스몰 레인보우 캐비어 은장 2017","http://res.faikerz.com/Files/TextWatch/204/2021/1106/3a77eba22f0a4a2d9c592f22921a97ad.jpg","2","2"
" 클래식 미니 뉴미니 램스킨 블랙 금장 29번대","http://res.faikerz.com/Files/TextWatch/204/2021/1107/8b8d9cde7f6b450282f7cb6ee0f2cf09.jpg","2","5"
" 트렌디 COCO 미듐 라지 금장 블랙 램스킨 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/f75f462b20ec4074ac4d0b879bcf73ee.jpg","2","8"
"가브리엘 호보백 스몰 로고 스트랩 데님 2020","http://res.faikerz.com/Files/TextWatch/204/2021/1106/797677eea2a74e60adbc740092c7f8a1.jpg","2","3"
" COCO핸들 미니 스몰 올 블랙 캐비어 금장 리","http://res.faikerz.com/Files/TextWatch/204/2021/1107/8fd19a4bf36e487d9fcda0af432d03cf.jpg","2","6"
" 가브리엘 백팩 스몰 올 화이트 2018","http://res.faikerz.com/Files/TextWatch/204/2021/1106/5e33226d015e485081e784f0e6af0337.jpg","2","3"
" COCO핸들 탑핸들 플랩백 미듐 캐비어 금장 2021","http://res.faikerz.com/Files/TextWatch/204/2021/1106/ae5612333ce24bb59f2b1000cca37418.jpg","2","6"
" 가브리엘 호보백 스몰 블랙","http://res.faikerz.com/Files/TextWatch/204/2021/1106/a546d90773a84fbc9558f5708fd79af3.jpg","2","3"
